"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"@ZenithBank https://t.co/7JLSXo52tr",FALSE,0,"ZenithBank",2018-08-04 01:53:04,FALSE,"1016956495034974208","1025560215712923650","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mayorsky88",0,FALSE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/995454505608273921/0qrp5_S9_normal.jpg"
"@ZenithBank Nice @ChuksChukwunalu",FALSE,0,"ZenithBank",2018-08-04 01:35:54,FALSE,"1016971008358735872","1025555898473881600","2668909476","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ChuksChukwunalu",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/1025551081147953152/95hhTsql_normal.jpg"
"RT @ZenithBank: Starting a new business can mean you’re working 24/7. Follow us today for handy tips on maintaining your business. https://…",FALSE,0,NA,2018-08-04 01:33:59,FALSE,NA,"1025555413461348352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ChuksChukwunalu",205,TRUE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/1025551081147953152/95hhTsql_normal.jpg"
"RT @ZenithBank: It's friyayyy! Who else is excited for the weekend? Have some #fun today! Bank the eazy way with *966#. Please retweet. #TG…",FALSE,0,NA,2018-08-04 01:28:16,FALSE,NA,"1025553974508888064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clemcillz",39,TRUE,FALSE,NA,NA,"Abuja, Nigeria","en","http://pbs.twimg.com/profile_images/980489922401505280/hmP85EOy_normal.jpg"
"RT @ZenithBank: You can use #966EazyBanking to purchase airtime for you and your loved ones. Just dial *966*amount*mobile number# https://t…",FALSE,0,NA,2018-08-04 00:45:26,FALSE,NA,"1025543197110484992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khaleedsanimato",158,TRUE,FALSE,NA,NA,"Bauchi, Nigeria","en","http://pbs.twimg.com/profile_images/833273782852788224/30r_58Yj_normal.jpg"
"RT @ZenithBank: Try #966EazyBanking today. https://t.co/wMZh26AFsD",FALSE,0,NA,2018-08-04 00:18:34,FALSE,NA,"1025536434244079616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","odijo_omohz",54,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"@ZenithBank LAWYER",FALSE,0,"ZenithBank",2018-08-04 00:02:10,FALSE,"1025426074132303873","1025532309615898624","2668909476","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SugarEric1",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/1022563919641108482/zbiv9CyS_normal.jpg"
"RT @Datoofthecreeks: Here's what @SigmaPensions did with CFC busstop &amp; market junction busstop in Port-Harcourt.
This is what I've been sug…",FALSE,0,NA,2018-08-03 23:53:07,FALSE,NA,"1025530030150045698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsPelz",6,TRUE,FALSE,NA,NA,"Abuja,Nigeria","en","http://pbs.twimg.com/profile_images/741209792790863874/sIE0LbP1_normal.jpg"
"@JOPopoola @ZenithBank @TundeIrukera @CPCNig @Meeknessbol @Y_olareal @Walegboyega @akinfadeyi1 I hope @ZenithBank w… https://t.co/Ksk4TNZAfb",FALSE,0,"JOPopoola",2018-08-03 23:41:51,TRUE,"1025483565692272640","1025527195186421761","856627884","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OdelekeSA",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/884608463212617728/aDoMc_ky_normal.jpg"
"@ZenithBank thank u",FALSE,0,"ZenithBank",2018-08-03 23:35:45,FALSE,"1024882561280077825","1025525660335390720","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlubunmiAdenodi",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1013790881504202752/cSFEYvVz_normal.jpg"
"RT @ZenithBank: You can pay your bills using #966EazyBanking! https://t.co/VnzufpIK36",FALSE,0,NA,2018-08-03 23:22:18,FALSE,NA,"1025522274835816448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abusifiyan",93,TRUE,FALSE,NA,NA,"sokoto/nigeria","en","http://pbs.twimg.com/profile_images/1021297373287452672/fziPNpZz_normal.jpg"
"RT @ZenithBank: Starting a new business can mean you’re working 24/7. Follow us today for handy tips on maintaining your business. https://…",FALSE,0,NA,2018-08-03 22:40:44,FALSE,NA,"1025511814728232960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PWEETY_NICHY",205,TRUE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/1012295503948763136/cNHzMw6z_normal.jpg"
"@ZenithBank Over 4 months now I will stop banking with u guys including my kids and family members because am scared",FALSE,0,"SimiSucre",2018-08-03 22:28:45,FALSE,"1025508350602211328","1025508800332222464","2448023336","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimiSucre",0,FALSE,FALSE,NA,NA,"abuja nigeria","en","http://pbs.twimg.com/profile_images/1020458961018019841/nUTARYkO_normal.jpg"
"@ZenithBank Why will u ask me to comfort a Costomer to get my money when pos says declined and was debated I though… https://t.co/xWLsRu8Dhl",FALSE,0,"ZenithBank",2018-08-03 22:26:58,TRUE,"1025492903181922304","1025508350602211328","2668909476","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimiSucre",0,FALSE,FALSE,NA,NA,"abuja nigeria","en","http://pbs.twimg.com/profile_images/1020458961018019841/nUTARYkO_normal.jpg"
"@ZenithBank wooow really enjoyed",FALSE,0,"ZenithBank",2018-08-03 22:19:11,FALSE,"1025426074132303873","1025506390209642512","2668909476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ObengGyanSamue1",0,FALSE,FALSE,NA,NA,"Accra, Ghana","en","http://pbs.twimg.com/profile_images/1024427231907655680/nIxQfbgy_normal.jpg"
"RT @ZenithBank: Want to know the perfect job for you? Comment with the first word you see. 
Bank on the go with the Zenith mobile app https…",FALSE,0,NA,2018-08-03 22:18:05,FALSE,NA,"1025506115621146630",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ObengGyanSamue1",4,TRUE,FALSE,NA,NA,"Accra, Ghana","en","http://pbs.twimg.com/profile_images/1024427231907655680/nIxQfbgy_normal.jpg"
"@ZenithBank PILOT",FALSE,0,"ZenithBank",2018-08-03 22:15:40,FALSE,"1025426074132303873","1025505508290121728","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Djfreemo1",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/987827144578490369/mm8hQP1o_normal.jpg"
"RT @ZenithBank: It's day 3 of the African Senior Athletics Championship happening at #Asaba2018 
Let the games begin. #ChampionsOnTheNiger…",FALSE,0,NA,2018-08-03 22:14:14,FALSE,NA,"1025505146535649282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pstgiii",6,TRUE,FALSE,NA,NA,"Accra, Ghana","en","http://pbs.twimg.com/profile_images/837090897980506113/31c4DT1M_normal.jpg"
"RT @ZenithBank: Moments at the African Senior Athletics Championship #Asaba2018 #Championsontheniger. 
Please retweet. https://t.co/lZU8xde…",FALSE,0,NA,2018-08-03 22:14:03,FALSE,NA,"1025505100528271360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pstgiii",10,TRUE,FALSE,NA,NA,"Accra, Ghana","en","http://pbs.twimg.com/profile_images/837090897980506113/31c4DT1M_normal.jpg"
"RT @ZenithBank: The joy of victory. #Asaba2018 #ChampionsOnTheNiger https://t.co/OiWWlmOYFQ",FALSE,0,NA,2018-08-03 22:13:54,FALSE,NA,"1025505061038944256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pstgiii",9,TRUE,FALSE,NA,NA,"Accra, Ghana","en","http://pbs.twimg.com/profile_images/837090897980506113/31c4DT1M_normal.jpg"
"RT @ZenithBank: Want to know the perfect job for you? Comment with the first word you see. 
Bank on the go with the Zenith mobile app https…",FALSE,0,NA,2018-08-03 22:12:27,FALSE,NA,"1025504697199800320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pstgiii",4,TRUE,FALSE,NA,NA,"Accra, Ghana","en","http://pbs.twimg.com/profile_images/837090897980506113/31c4DT1M_normal.jpg"
"@ZenithBank Politician",FALSE,0,"ZenithBank",2018-08-03 22:12:05,FALSE,"1025426074132303873","1025504604769996801","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julieta22046455",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/894278074572967937/OVA2PE24_normal.jpg"
"RT @ZenithBank: Want to know the perfect job for you? Comment with the first word you see. 
Bank on the go with the Zenith mobile app https…",FALSE,0,NA,2018-08-03 21:55:31,FALSE,NA,"1025500435933745154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1ABISOLA2",4,TRUE,FALSE,NA,NA,"OSOGBO","en","http://pbs.twimg.com/profile_images/451342182486519809/vNgYvsx-_normal.jpeg"
"RT @ZenithBank: Starting a new business can mean you’re working 24/7. Follow us today for handy tips on maintaining your business. https://…",FALSE,0,NA,2018-08-03 21:48:01,FALSE,NA,"1025498550078238721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asare_official",205,TRUE,FALSE,NA,NA,"Kumasi ","en","http://pbs.twimg.com/profile_images/1025362222720212992/qL5M7IDV_normal.jpg"
"RT @neemat_idera: @Gidi_Traffic @ZenithBank I already have a blog <f0><U+009F><U+0098><U+0081> looking towards upgrading it",FALSE,0,NA,2018-08-03 21:43:42,FALSE,NA,"1025497462985969664",NA,"<a href=""http://www.twitter.com/OnibokunAlex"" rel=""nofollow"">Alex Retweet4</a>","bbessence85",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/730695455701643264/IpjAzM_p_normal.jpg"
"RT @ZenithBank: You can pay your bills using #966EazyBanking! https://t.co/VnzufpIK36",FALSE,0,NA,2018-08-03 21:42:25,FALSE,NA,"1025497140372688896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadiqtijjani378",93,TRUE,FALSE,NA,NA,"Adamawa, Nigeria","en","http://pbs.twimg.com/profile_images/1025403884368482304/ZZwW9TlB_normal.jpg"
"@ZenithBank pilot",FALSE,1,"ZenithBank",2018-08-03 21:39:06,FALSE,"1025426074132303873","1025496303642587137","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","david_uju",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1010459750809600000/4MqN9hDp_normal.jpg"
"@babalolareal @ZenithBank <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> baba na money I dey find. Epp pls.",FALSE,0,"babalolareal",2018-08-03 21:38:07,FALSE,"1025486529626628096","1025496056681979906","339406634","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dapizl",0,FALSE,FALSE,NA,NA,"Melwood","en","http://pbs.twimg.com/profile_images/1021449944668999690/Q3AGN3p-_normal.jpg"
"@ZenithBank Designer",FALSE,0,"ZenithBank",2018-08-03 21:35:57,FALSE,"1025426074132303873","1025495509904052224","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaidarItz",0,FALSE,FALSE,NA,NA,"Benin","en","http://pbs.twimg.com/profile_images/998664765651075072/jbZ-roVS_normal.jpg"
"RT @ZenithBank: We all have different needs and wants. We want to meet yours.",FALSE,0,NA,2018-08-03 21:32:27,FALSE,NA,"1025494631923032064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","folarin_adey",123,TRUE,FALSE,NA,NA,"Uyo, Nigeria","en","http://pbs.twimg.com/profile_images/948440090673582080/W5ivj-hd_normal.jpg"
"RT @ZenithBank: We all have different needs and wants. We want to meet yours.",FALSE,0,NA,2018-08-03 21:29:10,FALSE,NA,"1025493804231610373",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ArchitectYaqub",123,TRUE,FALSE,NA,NA,"Ilorin, Kwara State Of Nigeria","en","http://pbs.twimg.com/profile_images/1024772779483324416/IqAeMUCj_normal.jpg"
"RT @ZenithBank: Try out #966EazyBanking, you can check on your balances anytime. https://t.co/ITP7e2bErh",FALSE,0,NA,2018-08-03 21:21:03,FALSE,NA,"1025491760330563584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaychiboyComedy",136,TRUE,FALSE,NA,NA,"Nigeria lagos","en","http://pbs.twimg.com/profile_images/992843801403248641/hMsyRnQU_normal.jpg"
"@ZenithBank Pilot",FALSE,0,"ZenithBank",2018-08-03 21:17:35,FALSE,"1025426074132303873","1025490890373165056","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammyville2",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/670635639830876160/ycH-o4yI_normal.jpg"
"RT @ZenithBank: Starting a new business can mean you’re working 24/7. Follow us today for handy tips on maintaining your business. https://…",FALSE,0,NA,2018-08-03 21:12:43,FALSE,NA,"1025489663719616512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GhZagadat",205,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1022027719972933636/lojmjdSr_normal.jpg"
"RT @Gidi_Traffic: ""@ZenithBank: It's day 3 of the African Senior Athletics Championship happening at #Asaba2018 
Let the games begin. #Cham…",FALSE,0,NA,2018-08-03 21:10:28,FALSE,NA,"1025489100256759808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tundey100",6,TRUE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/996859304891346944/qvxsFyYg_normal.jpg"
"RT @ZenithBank: The joy of victory. #Asaba2018 #ChampionsOnTheNiger https://t.co/OiWWlmOYFQ",FALSE,0,NA,2018-08-03 21:10:24,FALSE,NA,"1025489080740659200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tundey100",9,TRUE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/996859304891346944/qvxsFyYg_normal.jpg"
"@ZenithBank Pilot",FALSE,0,"ZenithBank",2018-08-03 21:08:20,FALSE,"1025426074132303873","1025488560764473344","2668909476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BisiSimeon",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"@ZenithBank Can you give us loans to start a business",FALSE,0,"ZenithBank",2018-08-03 21:00:56,FALSE,"1016971008358735872","1025486697704906755","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanaAsabere09",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/845689468153679874/2MvoBhF7_normal.jpg"
"@dapizl @ZenithBank Eskis sir,  why are you sending Dm go banks upandan? 

Send Dm to me please. 

Elp your Boi oh <f0><U+009F><U+0099><U+008C><f0><U+009F><U+0099><U+008C><f0><U+009F><U+0099><U+008C><f0><U+009F><U+0099><U+008C>",FALSE,0,"dapizl",2018-08-03 21:00:15,FALSE,"1025473984882720768","1025486529626628096","69989314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babalolareal",0,FALSE,FALSE,NA,NA,"Ibadan, Nigeria","en","http://pbs.twimg.com/profile_images/926694018456735744/zKgCqmbw_normal.jpg"
"@ZenithBank Psychologist",FALSE,0,"ZenithBank",2018-08-03 20:56:10,FALSE,"1025426074132303873","1025485498628943872","2668909476","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","OdiraOkekefcb10",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/532581558902071296/YIp0Kxhg_normal.jpeg"
"@ZenithBank Pilot",FALSE,0,"ZenithBank",2018-08-03 20:53:42,FALSE,"1025426074132303873","1025484881151909888","2668909476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","offorkansifabia",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/1024377517900226560/v4yV1SyP_normal.jpg"
"RT @neemat_idera: @Gidi_Traffic @ZenithBank I already have a blog <f0><U+009F><U+0098><U+0081> looking towards upgrading it",FALSE,0,NA,2018-08-03 20:52:17,FALSE,NA,"1025484520890540035",NA,"<a href=""http://www.twitter.com/OnibokunAlex"" rel=""nofollow"">Alex Retweet6</a>","flamegurl4eva",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/730748345560502274/QvXqmy4B_normal.jpg"
"RT @ZenithBank: Starting a new business can mean you’re working 24/7. Follow us today for handy tips on maintaining your business. https://…",FALSE,0,NA,2018-08-03 20:50:23,FALSE,NA,"1025484046049132546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hegines",205,TRUE,FALSE,NA,NA,"Kumasi, Ghana","en","http://pbs.twimg.com/profile_images/1021189306340212737/qtFyx_k5_normal.jpg"
"RT @jerryfrankson: @Sterling_Bankng Perhaps, i should remind you @ZenithBank offers 300k as limits for the same online transactions and i d…",FALSE,0,NA,2018-08-03 20:49:41,FALSE,NA,"1025483867308912640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jerryfrankson",1,TRUE,FALSE,NA,NA,"WORLDWIDE","en","http://pbs.twimg.com/profile_images/1023890159501287425/4b5ZRMxI_normal.jpg"
"RT @neemat_idera: @Gidi_Traffic @ZenithBank I already have a blog <f0><U+009F><U+0098><U+0081> looking towards upgrading it",FALSE,0,NA,2018-08-03 20:49:29,FALSE,NA,"1025483819854573568",NA,"<a href=""http://www.skylinemicrosolutions.com"" rel=""nofollow"">Alex Retweet</a>","Anjjybaby",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/730746276770385921/9QYgGi8H_normal.jpg"
"@Sterling_Bankng Perhaps, i should remind you @ZenithBank offers 300k as limits for the same online transactions an… https://t.co/FlmBUWg0H3",FALSE,1,"jerryfrankson",2018-08-03 20:49:09,TRUE,"1025481825337200641","1025483734513053696","1911974552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jerryfrankson",1,FALSE,FALSE,NA,NA,"WORLDWIDE","en","http://pbs.twimg.com/profile_images/1023890159501287425/4b5ZRMxI_normal.jpg"
"Profound gratitude to @ZenithBank for resolving&amp; making a full refund of present &amp; historical charges to date Thank… https://t.co/Da4BYcC6nW",FALSE,4,NA,2018-08-03 20:48:29,TRUE,NA,"1025483565692272640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JOPopoola",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3172322463/29268da28ce364ca9fa9678dd37022fd_normal.jpeg"
"RT @neemat_idera: @Gidi_Traffic @ZenithBank I already have a blog <f0><U+009F><U+0098><U+0081> looking towards upgrading it",FALSE,0,NA,2018-08-03 20:46:59,FALSE,NA,"1025483189190643713",NA,"<a href=""https://twitter.com/@itsgoddy"" rel=""nofollow"">Twitt Bottt</a>","OnibokunAlex",5,TRUE,FALSE,NA,NA,"Lekki, Nigeria","en","http://pbs.twimg.com/profile_images/940144270220042242/kJ3IkiU9_normal.jpg"
"RT @ZenithBank: It's friyayyy! Who else is excited for the weekend? Have some #fun today! Bank the eazy way with *966#. Please retweet. #TG…",FALSE,0,NA,2018-08-03 20:42:55,FALSE,NA,"1025482166942228481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faisal_khan4",39,TRUE,FALSE,NA,NA,"green horse hotel cotonou","en","http://pbs.twimg.com/profile_images/962468916764250113/DkhaqrrW_normal.jpg"
"RT @ZenithBank: Starting a new business can mean you’re working 24/7. Follow us today for handy tips on maintaining your business. https://…",FALSE,0,NA,2018-08-03 20:38:26,FALSE,NA,"1025481036971614208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammadee",205,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/929308716100440065/CsRwqOk3_normal.jpg"
"RT @ZenithBank: It's friyayyy! Who else is excited for the weekend? Have some #fun today! Bank the eazy way with *966#. Please retweet. #TG…",FALSE,0,NA,2018-08-03 20:36:10,FALSE,NA,"1025480467473227776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bossladydicta",39,TRUE,FALSE,NA,NA,"Warri, Nigeria","en","http://pbs.twimg.com/profile_images/1010445722611802112/tNMq0mnT_normal.jpg"
"RT @ZenithBank: It's friyayyy! Who else is excited for the weekend? Have some #fun today! Bank the eazy way with *966#. Please retweet. #TG…",FALSE,0,NA,2018-08-03 20:35:35,FALSE,NA,"1025480321024880641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjonyeMaranatha",39,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/1025380118204751872/Zw0Nv4VQ_normal.jpg"
