"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"@UBACares hello team! Thanks, it's been resolved",FALSE,0,"UBACares",2018-08-03 16:21:21,FALSE,"1025094185886642178","1025416340109230080","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eleam34",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/830568034620276736/uTaQ-ksW_normal.jpg"
"@UBACares Name is Adedipe Adedeji David
Mobile 09028027194
DOB 02-12-1995
You can reach me on 09028027194.",FALSE,0,"UBACares",2018-08-03 16:15:54,FALSE,"1025412641265737728","1025414966713700354","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","King_dayved",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1017375853423071232/iI_aSsA5_normal.jpg"
"@UBACares I want to retrieve my bvn number. I lost the sim i registered it on. I have a new number registered with… https://t.co/Y1JmrYWl3r",FALSE,0,"UBACares",2018-08-03 14:53:39,TRUE,NA,"1025394271267049472","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","King_dayved",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1017375853423071232/iI_aSsA5_normal.jpg"
"This is not how internet banking should be. @UBACares",FALSE,0,NA,2018-08-03 13:34:11,FALSE,NA,"1025374269579165696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Lmwreaper",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria ","en","http://pbs.twimg.com/profile_images/762858753980977157/HijyfYMq_normal.jpg"
"@UBACares Too bad...@gtbank  would do immediately...
I need the money for emergency purpose and I have to wait forever...<f0><U+009F><U+0098><U+00A2>",FALSE,0,"UBACares",2018-08-03 12:05:40,FALSE,"1025351570169454594","1025351996327583744","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oshynetruborn",0,FALSE,FALSE,NA,NA,"Right beside you","en","http://pbs.twimg.com/profile_images/1014412313372348418/tCffqCpU_normal.jpg"
"@UBACares please i want to link my bvn with the account your chat robot Leo help me to open it few minutes ago",FALSE,0,"UBACares",2018-08-03 09:48:26,FALSE,"1025313981232283648","1025317457781764096","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","fear_tz_abiodun",0,FALSE,FALSE,NA,NA,"Ilaro, Nigeria","en","http://pbs.twimg.com/profile_images/888114984089042946/L2DpSEnv_normal.jpg"
"@UBACares Acct no 2109114390 phone 09092863850",FALSE,0,"UBACares",2018-08-03 09:33:21,FALSE,"1025313079545012224","1025313662213533696","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsFolarin",0,FALSE,FALSE,NA,NA,"Nappyville,Bc,Nigeria","en","http://pbs.twimg.com/profile_images/1018746149178691585/JL_rd5IX_normal.jpg"
"An unauthorized transaction of #300k was made on my account 2036506561 yesterday and I want you to help refund the… https://t.co/DX6dqMkom6",FALSE,0,NA,2018-08-03 08:28:27,TRUE,NA,"1025297331846082561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Horlharyhidey",0,FALSE,FALSE,NA,NA,"Ibadan, Nigeria","en","http://pbs.twimg.com/profile_images/1024017230533718016/Wk96JFA0_normal.jpg"
"@UBACares pls for God sake this your charges for unnecessary and on understandable ,card main and other pls explain… https://t.co/dlDAFvn5e7",FALSE,0,"UBACares",2018-08-03 08:23:20,TRUE,NA,"1025296043968225281","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ABDULLAHIAA7",0,FALSE,FALSE,NA,NA,"Minna, Nigeria","en","http://pbs.twimg.com/profile_images/1016438316873510914/IsWFRKWB_normal.jpg"
"@UBACares please i tried buying an Mtn airtime on my mobile app, i was debited but my line was not credited and thi… https://t.co/GLwy7dyPQU",FALSE,0,"UBACares",2018-08-03 07:48:08,TRUE,NA,"1025287183886966785","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaziaEkene",0,FALSE,FALSE,NA,NA,"Anambra state","en","http://pbs.twimg.com/profile_images/878524398873038849/swN6woFr_normal.jpg"
"@UBACares Wanted to know if I can withdrawal the 1500 in my account. Secondly I don't want the bank to issue an atm… https://t.co/qTPiurfTPm",FALSE,0,"UBACares",2018-08-03 07:34:36,TRUE,"1025282317051412480","1025283778657353728","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsFolarin",0,FALSE,FALSE,NA,NA,"Nappyville,Bc,Nigeria","en","http://pbs.twimg.com/profile_images/1018746149178691585/JL_rd5IX_normal.jpg"
"@UBACares",FALSE,0,"cedrima89",2018-08-03 07:33:39,FALSE,"1025283164472848384","1025283541796577280","322031670","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cedrima89",0,FALSE,FALSE,NA,NA,"Douala","fr","http://pbs.twimg.com/profile_images/1015656490168999937/iY-9Kljj_normal.jpg"
"@UBACares  répondez à mon message....",FALSE,0,"UBACares",2018-08-03 07:31:30,FALSE,NA,"1025282999414386688","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cedrima89",0,FALSE,FALSE,NA,NA,"Douala","fr","http://pbs.twimg.com/profile_images/1015656490168999937/iY-9Kljj_normal.jpg"
"@UBAGroup Good morning, I need assistance @UBACares",FALSE,0,"UBAGroup",2018-08-03 07:13:27,FALSE,NA,"1025278457264132096","29944465","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsFolarin",0,FALSE,FALSE,NA,NA,"Nappyville,Bc,Nigeria","en","http://pbs.twimg.com/profile_images/1018746149178691585/JL_rd5IX_normal.jpg"
"@UBACares <f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1>",FALSE,0,"UBACares",2018-08-03 05:32:54,FALSE,"1025205426185560064","1025253154538094593","722324374095839232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Succesfulrankin",0,FALSE,FALSE,NA,NA,"Enugu, Nigeria","en","http://pbs.twimg.com/profile_images/993786853298974720/7GFEsmva_normal.jpg"
"@HAMAtew @UBACares Working perfectly well on my device.",FALSE,0,"HAMAtew",2018-08-03 05:20:09,FALSE,"1024997942556610560","1025249942204502016","296066232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fredola47",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/595219189767360512/iovQodIf_normal.jpg"
"@UBACares I have done that via DM. Thanks",FALSE,0,"UBACares",2018-08-03 03:45:49,FALSE,"1025064610888597504","1025226204981411842","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","makpenen",0,FALSE,FALSE,NA,NA,"kogi, Nigeria","en","http://pbs.twimg.com/profile_images/984115235018739712/50ZKZMcA_normal.jpg"
"Kindly refund my money uba bank. You guys have taken a lot of unrecovered money from me. 300,000 is not going to be… https://t.co/mngmzAm6F1",FALSE,0,NA,2018-08-02 23:30:40,TRUE,NA,"1025161993525841920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Succesfulrankin",0,FALSE,FALSE,NA,NA,"Enugu, Nigeria","en","http://pbs.twimg.com/profile_images/993786853298974720/7GFEsmva_normal.jpg"
"I swear to God. This is the last night of me using your bank @UBACares. Don't bother coming into my dm.

Bastard people",FALSE,0,NA,2018-08-02 21:48:41,FALSE,NA,"1025136330119016454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darey__13",0,FALSE,FALSE,NA,NA,"Everywhere","en","http://pbs.twimg.com/profile_images/1022383794479931392/EGwYeZfA_normal.jpg"
"You bastards keep stealing money from me in form of recharge cards. I'll load card you'll debit me you won't send alert. @UBACares.",FALSE,0,NA,2018-08-02 21:45:05,FALSE,NA,"1025135421083279367",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darey__13",0,FALSE,FALSE,NA,NA,"Everywhere","en","http://pbs.twimg.com/profile_images/1022383794479931392/EGwYeZfA_normal.jpg"
"@UBACares Please check DM for support related issues.",FALSE,0,"UBACares",2018-08-02 20:12:47,FALSE,"1024293480393269248","1025112193438605313","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","cynthiaorobosa",0,FALSE,FALSE,NA,NA,"Here","en","http://pbs.twimg.com/profile_images/988551042596941825/Wxx7yh1P_normal.jpg"
"@UBACares Help",FALSE,0,"UBACares",2018-08-02 19:57:59,FALSE,NA,"1025108470922653696","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","codes4abetalife",0,FALSE,FALSE,NA,NA,"Prouldy Nigerian","en","http://pbs.twimg.com/profile_images/999231768434626560/5p0se5wl_normal.jpg"
"@UBACares you guys are doing a good job removing ATM card maintenance fee from my account even though i haven't use… https://t.co/lHRu7X2Ptr",FALSE,0,"UBACares",2018-08-02 19:08:36,TRUE,NA,"1025096043166347264","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1baga",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1001925286341070853/BGODMrTH_normal.jpg"
"@MoriartyTOFA @UBACares Bonjour cher Franck, vous nous avez contactés sur quel mail svp !?",FALSE,0,"MoriartyTOFA",2018-08-02 16:21:05,FALSE,"1024781639413583873","1025053886632091648","1475152050","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UBA_Cotedivoire",0,FALSE,FALSE,NA,NA,"Abidjan, Côte d'Ivoire","en","http://pbs.twimg.com/profile_images/979325573280534528/Ekv_2kUD_normal.jpg"
"@UBACares This is not the issue of another bank's ATM. I always use UBA ATM and just discovered they are charging m… https://t.co/Vc0hq30ezi",FALSE,0,"UBACares",2018-08-02 15:44:06,TRUE,"1025039816902238208","1025044576569094144","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","makpenen",0,FALSE,FALSE,NA,NA,"kogi, Nigeria","en","http://pbs.twimg.com/profile_images/984115235018739712/50ZKZMcA_normal.jpg"
"@UBACares please I sent a direct message and it is urgent.",FALSE,0,"UBACares",2018-08-02 15:29:58,FALSE,NA,"1025041023481851905","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BisiLanre",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1022066370861838336/eRtSXEX8_normal.jpg"
"@UBACares @UBAGroup Please I have not been able to get my  statement of account printout from your Awolowo Rd, Ikoyi Branch,  all day.",FALSE,0,"UBACares",2018-08-02 15:16:32,FALSE,NA,"1025037641207750657","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eleam34",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/830568034620276736/uTaQ-ksW_normal.jpg"
"@UBACares It's quite unpleasant that your customers at Awolowo Road were stranded due to the inability of the branch to print out statements",FALSE,0,"UBACares",2018-08-02 15:14:09,FALSE,NA,"1025037042726653952","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eleam34",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/830568034620276736/uTaQ-ksW_normal.jpg"
"@UBACares Hello team! your team on Awolowo Road Ikoyi has not  been able to print out statements all day. Please treat as very urgent.Thanks",FALSE,0,"UBACares",2018-08-02 15:11:40,FALSE,NA,"1025036414877138945","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eleam34",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/830568034620276736/uTaQ-ksW_normal.jpg"
"@UBACares good day,my accou 2029048809 was debited 1999 for an airtel data since yesterday but ti now my  08025816614 has not been credited",FALSE,0,"UBACares",2018-08-02 14:44:29,FALSE,NA,"1025029574374162432","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAGBODUNO",0,FALSE,FALSE,NA,NA,"LAGOS state","en","http://pbs.twimg.com/profile_images/827520645877604353/ljVNzxfA_normal.jpg"
"@UBACares  Purchase of MTN e-top of 150 is not credited but my account debited",FALSE,0,"UBACares",2018-08-02 14:12:32,FALSE,NA,"1025021533427773441","722324374095839232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","InyangEtuk2",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"RT @Tolutope10: This was a January conversation with @UBACares promising to refund my money in 48hours, I guess 48hrs is 8months according…",FALSE,0,NA,2018-08-02 13:27:03,FALSE,NA,"1025010087289610240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChimezieOkwor",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1016218104970530816/zkJS-1lO_normal.jpg"
"@Tolutope10 @bustopsng @UBACares @UBAGroup @segalink @Gidi_Traffic Happy for you",FALSE,0,"Tolutope10",2018-08-02 13:25:05,FALSE,"1025000713708077056","1025009592315637762","1858345688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BluprintDigital",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/1022908082840629249/PIa-sfVs_normal.jpg"
"RT @Tolutope10: Update: After much discussion and signing of an indemnity form, @UBACares @UBAGroup has refunded my money. 
I'd like to tha…",FALSE,0,NA,2018-08-02 13:15:06,FALSE,NA,"1025007081882091523",NA,"<a href=""http://bustops.ng"" rel=""nofollow"">bustopsng</a>","bustopsng",1,TRUE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/896898596519522305/mS3S7p13_normal.jpg"
"@UBACares I can't buy airtime on the latest version of your mobile app. What's the way forward?",FALSE,0,"UBACares",2018-08-02 13:01:10,FALSE,NA,"1025003574173028353","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seguneruja",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Update: After much discussion and signing of an indemnity form, @UBACares @UBAGroup has refunded my money. 
I'd lik… https://t.co/x4hP6SxXPX",FALSE,4,NA,2018-08-02 12:49:48,TRUE,NA,"1025000713708077056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tolutope10",1,FALSE,FALSE,NA,NA,"Lagos","en","http://pbs.twimg.com/profile_images/787412397300613120/f26CEvpr_normal.jpg"
"Who else is experiencing Tough Time with @UBACares  U-Mobile app?

So frustrating",FALSE,0,NA,2018-08-02 12:38:47,FALSE,NA,"1024997942556610560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HAMAtew",0,FALSE,FALSE,NA,NA,"Akure, Nigeria","en","http://pbs.twimg.com/profile_images/960595303555633152/xy8ni1Mk_normal.jpg"
"@UBACares Transfers on Mobile Banking not working, it sends a message at Validation of account number...",FALSE,0,"UBACares",2018-08-02 10:51:04,FALSE,NA,"1024970834497167360","722324374095839232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teflony",0,FALSE,FALSE,NA,NA,"Abeokuta, Nigeria","en","http://pbs.twimg.com/profile_images/1007421475895304192/VDXLI9VK_normal.jpg"
"@Tolutope10 @UBACares @Total @segalink @Gidi_Traffic Hello @Tolutope10, thank you for contacting Fidelity Bank. We… https://t.co/J9mUUxIgii",FALSE,0,"Tolutope10",2018-08-02 09:57:23,TRUE,"1024944892714393600","1024957323104665601","1858345688","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fidelitybankplc",0,FALSE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/740961032957353985/SIdWxKDG_normal.jpg"
"@lollis_Makeover We sincerely apologize for the inconvenience, kindly DM @UBACares your account number and the bene… https://t.co/05TwSqlbht",FALSE,0,"lollis_Makeover",2018-08-02 09:51:00,TRUE,"1024940439206539265","1024955715956494338","1016127388864974849","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","UBACares",0,FALSE,FALSE,NA,NA,"57 Marina, Lagos State","en","http://pbs.twimg.com/profile_images/722458275262783489/TjBzLx--_normal.jpg"
"@damiloladedeji @Gidi_Traffic @UBACares @segalink @UBAGroup @TonyOElumelu Yes, had the same issue with them, they t… https://t.co/zj7ed9bPrL",FALSE,0,"damiloladedeji",2018-08-02 09:48:14,TRUE,"1024951604141809664","1024955020427579392","869550336662544384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tolutope10",0,FALSE,FALSE,NA,NA,"Lagos","en","http://pbs.twimg.com/profile_images/787412397300613120/f26CEvpr_normal.jpg"
"@Tolutope10 @Gidi_Traffic @UBACares @segalink @UBAGroup @TonyOElumelu Skye Bank took 5 working days",FALSE,0,"Tolutope10",2018-08-02 09:34:39,FALSE,"1024928248990449664","1024951604141809664","1858345688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damiloladedeji",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/869552179258019840/d3tGYfE7_normal.jpg"
"Dear @UBAGroup @UBACares please I want to know why there are unauthorised deductions to my account. I dont even hav… https://t.co/Oks5uRtI1i",FALSE,1,NA,2018-08-02 09:32:11,TRUE,NA,"1024950983405854721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ogeszl",0,FALSE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/988694088873664512/KOIiktad_normal.jpg"
"@MuobikeMakuo Kindly DM your mobile number, account number, last 4 digits on your active card, date of birth and em… https://t.co/JHR5HDNZzw",FALSE,0,"MuobikeMakuo",2018-08-02 09:20:57,TRUE,"1024934516249505794","1024948155505422336","951107022153551873","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","UBACares",0,FALSE,FALSE,NA,NA,"57 Marina, Lagos State","en","http://pbs.twimg.com/profile_images/722458275262783489/TjBzLx--_normal.jpg"
"RT @Tolutope10: This was a January conversation with @UBACares promising to refund my money in 48hours, I guess 48hrs is 8months according…",FALSE,0,NA,2018-08-02 09:17:05,FALSE,NA,"1024947181193781249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_teecruise",11,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/970682661701332993/Iiymdrxv_normal.jpg"
"Update: @UBACares is saying that @Total filling station at ibeju-lekki (merchant) haven't gotten back to… https://t.co/r0g64h47d8",FALSE,0,"Tolutope10",2018-08-02 09:07:59,TRUE,"1024928248990449664","1024944892714393600","1858345688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tolutope10",0,FALSE,FALSE,NA,NA,"Lagos","en","http://pbs.twimg.com/profile_images/787412397300613120/f26CEvpr_normal.jpg"
"@UBACares Have not been able to do any transaction for weeks now , please help me see to it <f0><U+009F><U+0099><U+008F>",FALSE,0,"UBACares",2018-08-02 09:00:59,FALSE,"1024099375251959808","1024943128871161856","722324374095839232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darmy48",0,FALSE,FALSE,NA,NA,"Planet Earth","en","http://pbs.twimg.com/profile_images/974134871932198912/E9aIcT46_normal.jpg"
"RT @Tolutope10: This was a January conversation with @UBACares promising to refund my money in 48hours, I guess 48hrs is 8months according…",FALSE,0,NA,2018-08-02 08:54:44,FALSE,NA,"1024941559278649344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MobolajiOdu",11,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/1012062741715177474/iygH6jZ4_normal.jpg"
"RT @Tolutope10: This was a January conversation with @UBACares promising to refund my money in 48hours, I guess 48hrs is 8months according…",FALSE,0,NA,2018-08-02 08:43:36,FALSE,NA,"1024938756720222213",NA,"<a href=""http://www.twitter.com/OnibokunAlex"" rel=""nofollow"">Alex Retweet4</a>","bbessence85",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/730695455701643264/IpjAzM_p_normal.jpg"
"RT @Tolutope10: This was a January conversation with @UBACares promising to refund my money in 48hours, I guess 48hrs is 8months according…",FALSE,0,NA,2018-08-02 08:35:57,FALSE,NA,"1024936828820971520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Holadimmy",11,TRUE,FALSE,NA,NA,"Gbagada","en","http://pbs.twimg.com/profile_images/585677256565096449/-jv6kKA6_normal.jpg"
"RT @Tolutope10: This is a more recent conversation btw myself and @UBACares (last week Thursday) still promising 48hrs. This kind of servic…",FALSE,0,NA,2018-08-02 08:34:03,FALSE,NA,"1024936350934609921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dharnniiel",3,TRUE,FALSE,NA,NA,"Lost","en","http://pbs.twimg.com/profile_images/1022437855577219072/nnk7sQ0E_normal.jpg"
"RT @UBACares: - Lock all the doors and shut down all electrical devices when leaving your work space
- Never take a hazardous chemical out…",FALSE,0,NA,2018-08-02 08:19:25,FALSE,NA,"1024932668667047936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MpandzouDivin",12,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"@Tolutope10 @Gidi_Traffic @UBACares @segalink @UBAGroup @TonyOElumelu Share your sentiment, however my own experien… https://t.co/E7UHygxbK5",FALSE,0,"Tolutope10",2018-08-02 08:13:20,TRUE,"1024928248990449664","1024931139255971840","1858345688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lola_akisanya",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/588413774249467904/YY8bA4rK_normal.jpg"
"RT @Tolutope10: This is a more recent conversation btw myself and @UBACares (last week Thursday) still promising 48hrs. This kind of servic…",FALSE,0,NA,2018-08-02 08:08:29,FALSE,NA,"1024929917778243584",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","ajozeganiyu",3,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/975375299134226432/Nq2tj8gi_normal.jpg"
